RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,BAROMETRIC_AIR_PRESSURE
0.0,0.5825,0.4586915887850467,0.43607843137254904,0.29,0.3855555555555556,0.7366801619433209
0.08902628656053309,0.53484375,0.6364485981308412,0.6913725490196082,0.34,0.6505555555555556,0.5741700404858306
0.04664445267184989,0.5893750000000001,0.608785046728972,0.6243137254901964,0.285,0.5316666666666667,0.619595141700406
0.0,0.5915625,0.44747663551401873,0.42705882352941166,0.305,0.41222222222222227,0.7294736842105274
0.08119412563248175,0.49953125,0.6321495327102806,0.6941176470588237,0.375,0.6505555555555553,0.5816194331983814
0.11044489695174624,0.461875,0.6183177570093457,0.7258823529411766,0.4,0.6444444444444443,0.5323076923076929
0.06468776996174251,0.6521875,0.6332710280373832,0.6250980392156866,0.29,0.6222222222222222,0.6092307692307702
0.07809268172281868,0.53921875,0.6162616822429905,0.6984313725490198,0.325,0.6116666666666667,0.5985425101214581
0.0,0.6104687500000001,0.5418691588785047,0.49137254901960764,0.305,0.4977777777777777,0.7002429149797585
0.0,0.76328125,0.6216822429906541,0.2972549019607844,0.31,0.42166666666666663,0.6953036437246972
0.0,0.7996875,0.7080373831775703,0.34470588235294125,0.32,0.4366666666666666,0.6443724696356286
0.0,0.5690625,0.4771962616822431,0.47450980392156844,0.315,0.40333333333333327,0.7286639676113373
0.1037029495248673,0.52,0.583551401869159,0.710980392156863,0.305,0.5722222222222224,0.5985425101214583
0.04256448229050964,0.585,0.6063551401869159,0.6423529411764709,0.27,0.5316666666666666,0.6212145748987864
0.0,0.7740625000000001,0.637196261682243,0.2858823529411765,0.31,0.4416666666666666,0.6906072874493939
0.058584474885844715,0.52078125,0.5850467289719624,0.7047058823529414,0.3,0.57,0.6071255060728749
0.0,0.6090625,0.425607476635514,0.34039215686274527,0.305,0.36,0.7603238866396773
0.08016487720597305,0.50109375,0.6076635514018692,0.7200000000000004,0.335,0.5955555555555557,0.6071255060728751
0.06215105516475374,0.54890625,0.5846728971962617,0.686274509803922,0.27,0.6022222222222224,0.6245344129554663
0.04702579291620382,0.49953125,0.5450467289719626,0.6827450980392159,0.27,0.4266666666666667,0.6674493927125513
0.0,0.754375,0.7185046728971963,0.4321568627450978,0.295,0.4816666666666667,0.6293117408906889
0.055197210909539635,0.67375,0.6585046728971963,0.5800000000000002,0.31,0.601111111111111,0.6166801619433209
0.0,0.5240625,0.46224299065420565,0.4780392156862746,0.29,0.3472222222222222,0.7566801619433208
0.04430025916327281,0.54609375,0.58,0.6501960784313726,0.275,0.5011111111111112,0.635627530364373
0.0,0.58671875,0.4054205607476636,0.37450980392156835,0.32,0.3533333333333332,0.7712550607287463
0.08879859311366158,0.50109375,0.6117757009345797,0.7035294117647062,0.375,0.6072222222222222,0.5791093117408914
0.05837714426755517,0.6690625000000001,0.6429906542056076,0.6094117647058825,0.29,0.6277777777777778,0.6202429149797577
0.0,0.794375,0.6605607476635513,0.28588235294117653,0.315,0.44499999999999995,0.6907692307692318
0.05415056152042445,0.55453125,0.602056074766355,0.6882352941176474,0.28,0.576111111111111,0.5910931174089071
0.0591132913735653,0.514375,0.6153271028037384,0.7149019607843138,0.315,0.5755555555555556,0.5723076923076925
0.056949278045168396,0.5646875000000001,0.5876635514018692,0.6882352941176475,0.275,0.5855555555555556,0.5953846153846162
0.05134703196347026,0.6526562500000002,0.6493457943925233,0.5988235294117651,0.295,0.6427777777777777,0.6010526315789483
0.0,0.686875,0.5568224299065421,0.39411764705882335,0.29,0.42722222222222234,0.6817813765182196
0.04424349006540784,0.5740625,0.6005607476635514,0.6498039215686278,0.27,0.47333333333333344,0.6155465587044542
0.0,0.715,0.5188785046728971,0.26666666666666666,0.335,0.48166666666666663,0.740161943319839
0.0,0.5625,0.42616822429906526,0.4101960784313725,0.32,0.3522222222222222,0.7490688259109324
0.0,0.59515625,0.5317757009345798,0.4682352941176468,0.295,0.3538888888888889,0.7207287449392723
0.0,0.7365625000000001,0.5495327102803739,0.26196078431372544,0.33,0.4405555555555556,0.7288259109311752
0.0,0.63703125,0.3514018691588786,0.29333333333333345,0.315,0.47888888888888886,0.784939271255062
0.030917561397013404,0.51859375,0.5461682242990653,0.6505882352941181,0.27,0.3044444444444444,0.6831578947368432
0.0,0.5946875,0.39682242990654204,0.37686274509803913,0.3,0.43666666666666665,0.7557085020242928
0.085662100456621,0.51734375,0.6029906542056075,0.7043137254901964,0.315,0.5972222222222221,0.5707692307692314
0.08737196100209793,0.51625,0.6246728971962616,0.7094117647058827,0.355,0.6311111111111112,0.5920647773279356
0.05579883993582618,0.6418750000000002,0.6358878504672896,0.635294117647059,0.285,0.6161111111111112,0.6122267206477745
0.0,0.7848437500000002,0.7211214953271029,0.38862745098039203,0.28,0.46166666666666656,0.6348178137651828
0.057554979637171384,0.53703125,0.610841121495327,0.6972549019607847,0.295,0.6427777777777777,0.5821052631578949
0.09810749105269644,0.5084375,0.5904672897196263,0.7090196078431376,0.33,0.5933333333333333,0.5608906882591099
0.0,0.55890625,0.43719626168224296,0.44666666666666655,0.3,0.32666666666666666,0.7423481781376529
0.0,0.8032812500000002,0.7007476635514018,0.33607843137254895,0.33,0.4305555555555555,0.6472874493927137
0.0,0.7409375000000001,0.6042990654205609,0.3533333333333333,0.29,0.37055555555555564,0.6764372469635634
0.0,0.66234375,0.5848598130841122,0.412941176470588,0.285,0.3527777777777777,0.6787044534412965
0.0,0.58625,0.4269158878504673,0.392156862745098,0.335,0.3616666666666667,0.7786234817813777
0.0,0.5978125,0.38542056074766357,0.3498039215686275,0.29,0.4966666666666665,0.759514170040487
0.0,0.6215625,0.5269158878504673,0.46078431372549,0.27,0.40333333333333343,0.7182995951417012
0.09333962729853136,0.47953125,0.6314018691588784,0.7184313725490199,0.365,0.6594444444444444,0.5595951417004053
0.0,0.75390625,0.6330841121495329,0.3592156862745098,0.295,0.38388888888888895,0.6645344129554664
0.0,0.77015625,0.6358878504672897,0.3298039215686275,0.3,0.40111111111111114,0.6675303643724706
0.0,0.650625,0.5456074766355139,0.42666666666666664,0.315,0.43166666666666664,0.6936842105263171
0.0,0.6206250000000001,0.46523364485981294,0.42862745098039207,0.33,0.3883333333333333,0.7243724696356287
0.0,0.60640625,0.52392523364486,0.45647058823529396,0.3,0.3672222222222221,0.6957894736842117
0.0,0.603125,0.3813084112149532,0.35843137254901963,0.31,0.39555555555555544,0.774008097165993
0.0748150067876095,0.5259375,0.6429906542056075,0.6862745098039218,0.38,0.671111111111111,0.5821052631578953
0.0,0.689375,0.5633644859813086,0.37725490196078426,0.29,0.35999999999999993,0.7003238866396769
0.047825620140688585,0.53828125,0.6257943925233644,0.6945098039215689,0.295,0.5755555555555556,0.5787044534412958
0.06731050228310498,0.6942187500000001,0.6723364485981308,0.5725490196078432,0.305,0.5833333333333335,0.6108502024291509
0.0,0.55546875,0.3856074766355142,0.38431372549019605,0.3,0.38888888888888895,0.7873684210526332
0.06730655312847088,0.560625,0.6054205607476636,0.6847058823529415,0.295,0.5083333333333333,0.5785425101214581
0.08747686042206584,0.523125,0.6155140186915886,0.6992156862745101,0.315,0.6416666666666667,0.578137651821863
0.07918869554485986,0.5278125,0.6272897196261684,0.7094117647058826,0.325,0.6838888888888885,0.6038056680161954
0.0,0.73171875,0.5648598130841123,0.32549019607843144,0.3,0.43222222222222234,0.6966801619433207
0.07754473651733923,0.51171875,0.6024299065420561,0.6996078431372551,0.315,0.5327777777777778,0.5679352226720649
0.0,0.61109375,0.38429906542056097,0.34274509803921566,0.305,0.4472222222222222,0.7815384615384628
0.0,0.5615625000000001,0.36915887850467294,0.37764705882352945,0.295,0.36388888888888876,0.7895546558704466
0.0,0.7745312500000001,0.6347663551401869,0.3113725490196079,0.31,0.4088888888888889,0.6819433198380577
0.0,0.58515625,0.4981308411214955,0.4713725490196075,0.28,0.3694444444444444,0.7142510121457504
0.054993212390472605,0.63828125,0.642429906542056,0.6337254901960789,0.27,0.6066666666666666,0.6013765182186248
0.09097075157349127,0.4834375,0.6194392523364488,0.7109803921568632,0.34,0.6177777777777779,0.5607287449392722
0.09093619647044304,0.4842187500000001,0.6379439252336446,0.731372549019608,0.36,0.6238888888888888,0.5804858299595153
0.0,0.8139062500000002,0.7140186915887854,0.3145098039215687,0.35,0.40944444444444456,0.6346558704453451
0.0,0.74625,0.5489719626168225,0.2509803921568628,0.315,0.4688888888888889,0.7291497975708513
0.09151363692459576,0.51453125,0.6108411214953272,0.7105882352941183,0.32,0.6844444444444444,0.5617813765182192
0.06956053313587555,0.57578125,0.6269158878504674,0.6690196078431377,0.28,0.5538888888888888,0.5986234817813773
0.0761717882265827,0.54578125,0.6076635514018692,0.6952941176470592,0.275,0.5855555555555557,0.5802429149797579
0.06655127730470191,0.50234375,0.6128971962616823,0.7141176470588239,0.3,0.5966666666666666,0.5901214574898789
0.07462421325435019,0.61890625,0.6383177570093457,0.6400000000000005,0.29,0.6227777777777778,0.6042914979757096
0.06082401579661848,0.67890625,0.6495327102803741,0.5549019607843138,0.275,0.5272222222222223,0.630121457489879
0.0,0.7854687500000002,0.713644859813084,0.3988235294117646,0.3,0.45000000000000007,0.6285020242914989
0.0,0.5940625,0.4149532710280374,0.3709803921568628,0.295,0.40222222222222215,0.761376518218625
0.07499197827964944,0.50984375,0.6093457943925235,0.7113725490196081,0.32,0.6055555555555556,0.5919838056680167
0.13293348142663206,0.46421875000000007,0.6166355140186919,0.7141176470588237,0.415,0.6444444444444442,0.5397570850202434
0.05560779958040226,0.6578125,0.6439252336448597,0.6058823529411769,0.285,0.5844444444444444,0.6267206477732803
0.0,0.68765625,0.5121495327102804,0.33529411764705885,0.32,0.45444444444444443,0.717165991902835
0.026543255584351434,0.53953125,0.5514018691588783,0.6462745098039219,0.275,0.3461111111111112,0.67174089068826
0.10338886832037517,0.49625,0.6256074766355142,0.707450980392157,0.365,0.63,0.5438056680161951
0.0,0.7584375,0.6532710280373832,0.35529411764705876,0.28,0.4722222222222222,0.6545748987854262
0.0996885104282364,0.51453125,0.643177570093458,0.69843137254902,0.365,0.6822222222222223,0.5764372469635636
0.0,0.7987500000000002,0.7005607476635514,0.34627450980392155,0.295,0.445,0.6585425101214585
0.0753074170060471,0.5217187500000001,0.6276635514018691,0.7117647058823531,0.325,0.6216666666666667,0.5991093117408917
0.0,0.66359375,0.5611214953271026,0.41450980392156866,0.265,0.3811111111111111,0.685829959514171
0.06370776255707758,0.59421875,0.6429906542056075,0.6419607843137258,0.325,0.6066666666666667,0.5964372469635638
0.0,0.62046875,0.45551401869158875,0.3662745098039214,0.31,0.3516666666666666,0.7400809716599203
0.08626632111563615,0.51671875,0.609532710280374,0.7035294117647062,0.325,0.5966666666666668,0.600809716599191
0.0,0.7764062500000002,0.6742056074766354,0.3203921568627451,0.3,0.4333333333333333,0.6819433198380577
0.0,0.7003125,0.6173831775700936,0.4160784313725489,0.28,0.3761111111111113,0.6683400809716605
0.09822781685795375,0.4803125,0.6233644859813084,0.722352941176471,0.385,0.6377777777777777,0.5585425101214583
0.0,0.606875,0.44037383177570094,0.4070588235294117,0.325,0.35944444444444446,0.7387854251012161
0.05946933234604462,0.58921875,0.6112149532710279,0.6749019607843141,0.28,0.6027777777777777,0.6116599190283408
0.0,0.776875,0.6669158878504672,0.3305882352941176,0.29,0.4188888888888889,0.6731983805668024
0.0,0.6623437500000001,0.5749532710280374,0.41529411764705865,0.295,0.3605555555555556,0.6882591093117416
0.05342835986671599,0.5296875,0.5611214953271028,0.7031372549019609,0.285,0.40499999999999986,0.6450202429149805
0.10776502529927179,0.49250000000000005,0.6497196261682245,0.7101960784313728,0.38,0.6888888888888889,0.5481781376518223
0.0,0.56359375,0.4239252336448597,0.4309803921568624,0.305,0.3511111111111112,0.775546558704455
0.07999691472294208,0.5298437500000001,0.5557009345794394,0.6850980392156866,0.305,0.5038888888888889,0.6086639676113367
0.0847143033444403,0.52375,0.5977570093457946,0.7015686274509807,0.315,0.5988888888888887,0.5787044534412958
0.0,0.6775,0.4800000000000001,0.29803921568627456,0.315,0.44055555555555564,0.7385425101214587
0.035852770578797925,0.5145312500000001,0.5813084112149532,0.670980392156863,0.28,0.4355555555555555,0.6595951417004053
0.06605269653214854,0.6165625,0.6295327102803738,0.6341176470588241,0.285,0.5666666666666668,0.5990283400809725
0.06486733308651113,0.50265625,0.6304672897196263,0.7043137254901963,0.365,0.6916666666666664,0.5623481781376521
0.0,0.5946875,0.5080373831775702,0.4760784313725488,0.27,0.35944444444444457,0.7312550607287461
0.07801554979637168,0.513125,0.6284112149532711,0.6984313725490198,0.33,0.6216666666666665,0.5604048582995961
0.07699987658891763,0.56453125,0.6360747663551403,0.6752941176470592,0.315,0.6777777777777777,0.5899595141700416
0.0,0.7496875,0.5699065420560747,0.26588235294117657,0.315,0.4355555555555556,0.7200809716599202
0.11689189189189182,0.476875,0.5979439252336448,0.7200000000000004,0.37,0.627222222222222,0.566396761133604
0.08218437615697885,0.50625,0.62,0.7019607843137257,0.36,0.6227777777777777,0.5742510121457498
0.07120572627421937,0.57890625,0.5899065420560746,0.6529411764705886,0.285,0.578888888888889,0.5927935222672069
0.07453153153153147,0.5771875,0.6256074766355141,0.6768627450980397,0.27,0.591111111111111,0.5893117408906893
0.0,0.7414062500000002,0.5915887850467292,0.31176470588235294,0.315,0.39444444444444443,0.6963562753036442
0.11683327162779217,0.47890625,0.6194392523364487,0.7337254901960786,0.345,0.6949999999999998,0.5550607287449396
0.0839954337899543,0.5428125,0.6138317757009346,0.7007843137254907,0.305,0.5494444444444445,0.5879352226720653
0.10756028631371091,0.45859375,0.6041121495327104,0.7498039215686276,0.335,0.586111111111111,0.5679352226720654
0.09158830062939646,0.53953125,0.622056074766355,0.7031372549019611,0.32,0.6122222222222222,0.5934412955465597
0.0,0.60984375,0.49887850467289724,0.42627450980392134,0.275,0.3527777777777777,0.7309311740890699
0.0,0.5984375,0.45962616822429914,0.44549019607843116,0.315,0.36833333333333335,0.7430769230769245
0.06315870665185727,0.5732812500000001,0.60392523364486,0.6482352941176472,0.295,0.585,0.6098785425101222
0.09070714550166603,0.49265625,0.5897196261682243,0.7098039215686276,0.31,0.6116666666666667,0.5911740890688266
0.05685795384425516,0.526875,0.6310280373831777,0.7015686274509809,0.34,0.6583333333333333,0.5895546558704455
0.0,0.62859375,0.4927102803738317,0.392156862745098,0.295,0.3555555555555555,0.7519838056680176
0.07695236332222627,0.5321875,0.5833644859813085,0.6933333333333337,0.34,0.5477777777777778,0.59757085020243
0.0,0.8109375000000001,0.6872897196261684,0.3137254901960785,0.295,0.45166666666666655,0.6644534412955475
0.03968468468468464,0.56203125,0.596822429906542,0.6662745098039218,0.27,0.515,0.6089068825910937
0.0,0.7603125,0.5714018691588785,0.26,0.32,0.4394444444444445,0.7194331983805675
0.0,0.5842187500000001,0.425981308411215,0.42274509803921545,0.295,0.33777777777777773,0.7651821862348194
0.06750388744909287,0.5003125,0.57196261682243,0.690980392156863,0.275,0.35555555555555557,0.6337651821862355
0.0,0.5609375000000001,0.3846728971962618,0.36392156862745095,0.28,0.3583333333333333,0.7965182186234832
0.0,0.78015625,0.7285981308411216,0.3843137254901958,0.315,0.46111111111111114,0.6388663967611347
0.0642620017277551,0.64625,0.6461682242990655,0.622745098039216,0.295,0.6555555555555557,0.6244534412955478
0.02808651116870291,0.49140625,0.5345794392523366,0.6725490196078434,0.265,0.3105555555555556,0.6962753036437256
0.08901888189559415,0.64859375,0.6381308411214953,0.6278431372549023,0.3,0.5927777777777777,0.614655870445345
0.06370418363569041,0.53828125,0.5732710280373832,0.694509803921569,0.265,0.5016666666666668,0.6195141700404868
0.09693200049364428,0.48359375,0.6185046728971964,0.7011764705882356,0.39,0.6405555555555555,0.5560323886639682
0.0612927310872516,0.6325,0.6457943925233647,0.6294117647058829,0.28,0.6105555555555554,0.6051821862348188
0.0666307540417129,0.51640625,0.610841121495327,0.7121568627450985,0.3,0.6683333333333334,0.5872874493927128
0.08793409848204363,0.510625,0.6095327102803738,0.7011764705882356,0.315,0.6044444444444445,0.5729554655870452
0.08196593854128097,0.5453125000000001,0.6046728971962619,0.6968627450980395,0.29,0.5883333333333334,0.5672064777327941
0.0,0.6425000000000002,0.3730841121495327,0.2913725490196078,0.305,0.5238888888888888,0.768825910931175
0.0,0.7576562500000001,0.6422429906542058,0.3560784313725489,0.305,0.4022222222222222,0.6543319838056689
0.08912649635937302,0.6770312500000002,0.6588785046728973,0.594901960784314,0.3,0.613888888888889,0.6102024291497987
0.07809453288905338,0.52671875,0.6158878504672897,0.7027450980392161,0.32,0.6294444444444444,0.5867206477732801
0.06475811427866218,0.5346875,0.6067289719626168,0.7113725490196081,0.285,0.5783333333333334,0.5738461538461547
0.06989880291250151,0.5034375,0.5766355140186916,0.6976470588235295,0.295,0.5194444444444446,0.6085020242914988
0.0496575342465753,0.61671875,0.6231775700934579,0.6156862745098042,0.29,0.49,0.617085020242916
0.0,0.66125,0.5452336448598131,0.41764705882352926,0.305,0.4494444444444444,0.7022672064777337
0.08784894483524615,0.5057812500000001,0.6254205607476636,0.6968627450980397,0.34,0.6544444444444443,0.580000000000001
0.05598913982475622,0.61203125,0.6274766355140187,0.6368627450980398,0.27,0.5405555555555555,0.6173279352226732
0.11857460199925945,0.47796875,0.5786915887850468,0.7137254901960786,0.37,0.6194444444444445,0.5606477732793532
0.0,0.6023437500000001,0.5285981308411213,0.49137254901960775,0.285,0.4044444444444445,0.7242914979757097
0.05832716277921752,0.5218750000000001,0.575514018691589,0.690980392156863,0.29,0.5377777777777778,0.6055870445344139
0.044167592249783984,0.5528125,0.5885981308411214,0.6521568627450985,0.28,0.4805555555555555,0.626153846153847
0.0,0.57921875,0.4394392523364487,0.43725490196078426,0.285,0.35666666666666663,0.7376518218623497
0.028813402443539388,0.4953125,0.5308411214953273,0.6643137254901964,0.27,0.3577777777777779,0.6940890688259121
0.0,0.7882812500000002,0.6816822429906543,0.3137254901960784,0.29,0.46944444444444433,0.671417004048584
0.08294347772429958,0.52828125,0.6618691588785048,0.6694117647058827,0.38,0.656111111111111,0.5771659919028349
0.09154634086140932,0.4753125,0.634766355140187,0.7180392156862747,0.395,0.6483333333333331,0.5365182186234825
0.04573923238306796,0.50984375,0.56,0.6921568627450982,0.275,0.4211111111111112,0.6584615384615394
0.0,0.60171875,0.35177570093457944,0.3505882352941176,0.3,0.3816666666666667,0.7731983805668031
0.08882574355177092,0.506875,0.6117757009345793,0.7121568627450983,0.33,0.651111111111111,0.5589473684210532
0.0,0.80640625,0.6717757009345795,0.30509803921568623,0.305,0.45333333333333337,0.6579757085020255
0.08044613106256936,0.5159375,0.6084112149532711,0.6968627450980395,0.34,0.5972222222222222,0.5952226720647782
0.06870183882512645,0.61578125,0.6373831775700933,0.642352941176471,0.32,0.6238888888888888,0.5968421052631588
0.047856349500185046,0.550625,0.5717757009345794,0.682745098039216,0.275,0.4572222222222222,0.6455060728744948
0.07306985067259038,0.51453125,0.615514018691589,0.7258823529411766,0.3,0.6683333333333334,0.598785425101215
0.03782549672960628,0.49765625,0.5577570093457943,0.6949019607843138,0.275,0.33222222222222214,0.6705263157894743
0.06283105022831043,0.54109375,0.5816822429906543,0.682352941176471,0.285,0.49666666666666687,0.618137651821863
0.07022645933604832,0.525,0.5672897196261681,0.6796078431372551,0.29,0.43388888888888877,0.6604858299595148
0.0,0.5953125,0.417196261682243,0.3776470588235293,0.315,0.38444444444444437,0.7632388663967622
0.0,0.8046875,0.7022429906542057,0.32509803921568625,0.31,0.44222222222222224,0.6578137651821873
0.08145193138343819,0.53765625,0.6456074766355141,0.6886274509803926,0.31,0.6749999999999997,0.5548178137651832
0.0,0.576875,0.4330841121495328,0.43098039215686257,0.3,0.3922222222222223,0.7330364372469647
0.06819943230902131,0.50921875,0.6078504672897196,0.707450980392157,0.305,0.5705555555555555,0.5969230769230774
0.0,0.59546875,0.3377570093457943,0.35215686274509805,0.295,0.41888888888888887,0.7887449392712562
0.044464395902752016,0.55375,0.5590654205607478,0.6654901960784316,0.265,0.43222222222222245,0.6771659919028349
0.0,0.82140625,0.6829906542056077,0.31725490196078426,0.305,0.41,0.645991902834009
0.08200308527705781,0.49015625,0.6328971962616822,0.7023529411764708,0.37,0.645,0.5683400809716606
0.0,0.59640625,0.4242990654205608,0.3721568627450979,0.3,0.35111111111111115,0.7595951417004061
0.0,0.59828125,0.3745794392523365,0.34588235294117653,0.295,0.4461111111111111,0.7735222672064791
0.058053190176477774,0.57796875,0.6190654205607476,0.6768627450980398,0.3,0.5866666666666667,0.6056680161943329
0.10675243736887569,0.470625,0.609532710280374,0.7219607843137257,0.39,0.6366666666666666,0.5625101214574909
0.0,0.80390625,0.7022429906542055,0.35882352941176454,0.32,0.4383333333333335,0.6414574898785436
0.04255337529310127,0.51875,0.5478504672897198,0.6800000000000002,0.28,0.43277777777777776,0.6532793522267215
0.0,0.74828125,0.6770093457943926,0.3854901960784314,0.295,0.4472222222222222,0.643643724696357
0.0806340861409354,0.611875,0.6250467289719625,0.6270588235294121,0.305,0.6027777777777777,0.5805668016194341
0.051956682710107324,0.5071875,0.5885981308411212,0.7007843137254902,0.28,0.4994444444444444,0.6004858299595153
0.0347827964951252,0.5309375000000001,0.56,0.6643137254901965,0.28,0.4544444444444445,0.6562753036437252
0.07591632728619023,0.66765625,0.6590654205607476,0.5921568627450986,0.3,0.6066666666666667,0.5985425101214585
0.07114710601011966,0.5146875,0.5981308411214954,0.7227450980392157,0.295,0.6227777777777778,0.5887449392712559
0.06212452178205599,0.5665625,0.5846728971962618,0.6768627450980396,0.27,0.5205555555555557,0.6113360323886649
0.0,0.6603125,0.5209345794392524,0.3666666666666667,0.325,0.3961111111111111,0.7127935222672077
0.0,0.6115625,0.4207476635514019,0.37843137254901954,0.285,0.3449999999999999,0.7662348178137663
0.09128754782179435,0.64203125,0.6390654205607479,0.6333333333333339,0.305,0.6177777777777779,0.5922267206477743
0.0,0.6390625000000001,0.5368224299065422,0.4309803921568629,0.28,0.3844444444444444,0.6897165991902843
0.06749537208441314,0.6670312500000002,0.6676635514018695,0.5866666666666668,0.325,0.6455555555555555,0.6092307692307701
0.054713069233617115,0.55359375,0.603177570093458,0.682745098039216,0.28,0.4933333333333334,0.6193522267206489
0.05274713069233613,0.6465625,0.6375700934579441,0.6243137254901964,0.29,0.582777777777778,0.6091497975708513
0.0,0.8137500000000002,0.7044859813084114,0.33725490196078434,0.32,0.4605555555555555,0.6410526315789484
0.0,0.7951562500000001,0.6794392523364486,0.3125490196078432,0.295,0.4822222222222223,0.6555465587044543
0.059888683203751646,0.5704687500000001,0.5895327102803739,0.6513725490196082,0.27,0.5083333333333333,0.6155465587044543
0.06445637418240154,0.67421875,0.6611214953271027,0.6007843137254905,0.32,0.6788888888888889,0.5997570850202439
0.06405109218807842,0.52359375,0.6108411214953269,0.6917647058823532,0.32,0.5477777777777777,0.5998380566801625
0.06879489078119208,0.5559375000000001,0.5771962616822429,0.6980392156862747,0.29,0.5111111111111112,0.6159514170040494
0.0,0.62234375,0.4697196261682243,0.37647058823529406,0.31,0.3372222222222222,0.7368421052631591
0.0,0.7153125000000001,0.6158878504672898,0.3788235294117645,0.28,0.3372222222222222,0.6614574898785436
0.0,0.57828125,0.43383177570093456,0.4486274509803922,0.285,0.4355555555555554,0.7492307692307706
0.07956386523509808,0.5446875,0.6422429906542056,0.6698039215686279,0.37,0.6599999999999998,0.5589473684210536
0.0,0.7304687500000001,0.594392523364486,0.32862745098039225,0.315,0.4255555555555555,0.7014574898785433
0.08271134147846473,0.6665625,0.6446728971962616,0.6117647058823532,0.29,0.5705555555555556,0.6117408906882598
0.06495063556707387,0.6457812500000002,0.6512149532710281,0.6200000000000003,0.3,0.5916666666666668,0.6122267206477738
0.076702455880538,0.52234375,0.5882242990654206,0.7023529411764708,0.305,0.5972222222222222,0.5861538461538468
0.07515426385289392,0.53765625,0.6031775700934577,0.6827450980392161,0.32,0.6150000000000001,0.5747368421052639
0.12549672960631855,0.46125,0.614766355140187,0.7227450980392159,0.415,0.6555555555555554,0.5333603238866403
0.0,0.62015625,0.49607476635514025,0.43568627450980385,0.285,0.3322222222222222,0.7344939271255073
0.0995273355547328,0.53375,0.6046728971962618,0.6980392156862747,0.33,0.5666666666666667,0.561538461538462
