RAINFALL
0.0
0.0
0.0
0.0
0.0
0.0
0.0162902628656053
0.0666419844502036
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.105516475379489
0.0014809329877823
0.0014809329877823
0.0
0.0
0.0
0.0014809329877823
0.0018511662347278
0.0592373195112921
0.0
0.0159200296186597
0.0381340244353943
0.0
0.0081451314328026
0.0
0.0
0.0
0.0
0.0
0.0
0.0018511662347278
0.0
0.0007404664938911
0.0
0.0
0.0
0.0014809329877823
0.0
0.0
0.0007404664938911
0.0
0.0
0.0
0.0
0.0
0.0014809329877823
0.0
0.0
0.0
0.0
0.0
0.0
0.0011106997408367
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0059237319511292
0.0251758607922991
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0033320992225101
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0037023324694557
0.0348019252128841
0.0
0.0
0.0125879303961495
0.0466493891151425
0.0
0.0
0.0
0.0
0.0
0.0
0.151795631247686
0.0022213994816734
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0335061088485746
0.0
0.0733061828952239
0.0344316919659385
0.0740466493891151
0.0
0.0
0.0059237319511292
0.0240651610514624
0.0403554239170677
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0253609774157719
0.0037023324694557
0.0
0.1007034431691965
0.0
0.0323337035665802
0.0351721584598296
0.0229544613106256
0.0549796371714179
0.0
0.0196223620881155
0.0256695051215599
0.0
0.0037023324694557
0.0298037763791188
0.0455386893743058
0.0133283968900407
0.0029618659755646
0.0183265457238059
0.0
0.0
0.0340614587189929
0.0
0.0221214365049981
0.0070344316919659
0.0096260644205849
0.0
0.1095890410958904
0.4094779711218066
0.0029618659755646
0.0621991854868567
0.716401332839689
0.0740466493891151
0.3398741206960384
0.0592373195112921
0.3058126619770455
0.0340614587189929
0.0614587189929655
0.0781192151055164
0.0007404664938911
0.0
0.0
0.0192521288411699
0.3594964827841539
0.005183265457238
0.0466493891151425
0.0033320992225101
0.1314328026656793
0.054054054054054
0.0472972972972972
0.0852276934468715
0.0396149574231766
0.0229544613106256
0.002591632728619
0.0303591262495372
0.0229544613106256
0.0059237319511292
0.0547945205479452
0.0136986301369863
0.066271751203258
0.0029618659755646
0.0895964457608293
0.0103665309144761
0.054054054054054
0.0775638652350981
0.117734172528693
0.078489448352462
0.1584598296927064
0.3328396890040725
0.5257312106627174
0.0433172898926323
0.2017771195853387
0.2580525731210663
0.2406516105146242
0.0951499444650129
0.0236949278045168
0.0503517215845982
0.0
0.0040725657164013
0.0333209922251018
0.1766012587930396
0.0022213994816734
